User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U40767,52,Male,Freelancer,Android,3.5,3.6,9,6.0,5,42,5,10.6
U40768,40,Female,Student,iOS,10.2,4.0,6,4.8,8,16,4,13.8
U40770,24,Female,Student,Android,5.3,3.4,4,5.5,5,8,3,8.7
U40777,39,Female,Business Owner,iOS,8.7,3.5,6,9.0,8,53,1,5.4
U40780,55,Other,Freelancer,iOS,4.3,2.7,5,6.1,6,13,4,7.8
U40782,23,Male,Student,iOS,6.3,0.6,1,7.9,9,10,0,4.0
U40787,45,Other,Professional,iOS,6.4,2.8,10,5.6,5,27,2,2.3
U40788,40,Male,Professional,iOS,6.6,7.9,2,5.1,7,38,1,13.5
U40789,24,Male,Student,iOS,8.1,3.5,5,5.7,4,42,4,4.2
U40790,27,Female,Freelancer,Android,4.3,6.0,5,6.9,5,57,5,5.1
U40793,25,Male,Freelancer,Android,3.6,1.6,1,5.2,5,10,5,6.9
U40795,42,Other,Student,Android,9.8,2.5,10,6.7,10,33,3,5.6
U40796,33,Male,Professional,iOS,7.3,2.7,1,6.0,10,38,5,2.3
U40798,53,Female,Freelancer,iOS,3.1,3.8,2,5.8,9,14,0,2.7
U40800,48,Male,Freelancer,iOS,5.1,4.2,10,5.8,8,36,5,4.2
U40802,37,Female,Freelancer,Android,7.6,5.5,9,6.8,9,36,6,5.9
U40804,32,Female,Business Owner,iOS,11.5,0.6,1,4.4,10,48,2,2.4
U40805,42,Female,Student,iOS,10.0,2.8,1,8.8,4,43,2,13.3
U40806,34,Other,Business Owner,iOS,7.7,2.9,4,8.6,7,34,0,8.3
U40808,51,Male,Business Owner,Android,10.8,7.9,9,6.5,10,58,1,4.4
U40809,24,Male,Professional,iOS,8.0,7.9,7,7.8,8,56,5,11.9
U40810,23,Other,Student,Android,6.0,2.8,3,6.1,10,36,3,6.9
U40812,39,Female,Business Owner,Android,11.7,3.6,9,4.1,9,55,6,8.4
U40813,55,Male,Professional,Android,3.8,3.2,5,6.6,8,24,2,3.5
U40814,40,Other,Student,Android,7.5,6.6,7,4.9,8,14,5,5.2
U40816,53,Female,Student,iOS,5.3,7.4,1,8.4,9,32,1,9.1
U40819,54,Male,Professional,Android,3.8,7.3,3,7.1,4,55,4,10.2
U40824,33,Female,Professional,Android,9.3,1.2,4,8.7,6,22,3,2.4
U40825,49,Female,Student,iOS,5.7,4.6,3,8.0,9,28,5,7.2
U40826,54,Male,Student,Android,3.8,1.9,6,6.0,4,12,3,6.4
U40827,30,Female,Business Owner,Android,4.8,2.1,10,7.2,7,23,0,8.7
U40829,31,Other,Professional,iOS,11.5,2.0,5,4.6,9,58,3,2.5
U40830,44,Male,Business Owner,iOS,4.0,7.8,6,6.1,6,56,4,12.9
U40831,30,Male,Professional,Android,10.1,2.8,9,8.6,7,30,0,12.9
U40832,43,Other,Freelancer,Android,3.1,1.7,2,6.0,8,45,4,8.2
U40833,39,Other,Professional,Android,11.9,5.7,7,6.3,4,5,3,6.2
U40835,49,Female,Professional,Android,8.4,6.7,8,7.1,5,42,6,12.9
U40837,49,Other,Professional,Android,11.5,0.9,3,4.9,9,16,5,13.4
U40838,43,Male,Student,Android,5.8,4.6,2,5.6,7,47,1,11.2
U40839,47,Male,Business Owner,iOS,4.4,0.8,1,6.2,10,60,3,12.3
U40840,45,Other,Professional,iOS,5.1,0.5,10,8.6,10,48,5,8.3
U40841,51,Male,Freelancer,iOS,9.4,1.7,4,8.2,7,25,6,8.7
U40843,48,Other,Professional,Android,3.7,4.7,3,6.1,5,25,2,10.4
U40844,49,Male,Student,Android,11.3,3.8,8,8.6,7,14,4,11.6
U40846,54,Female,Professional,iOS,11.0,1.0,9,8.0,8,59,5,13.3
U40848,41,Female,Business Owner,iOS,6.7,0.8,3,7.0,8,55,2,11.5
U40850,45,Other,Student,iOS,8.6,3.6,4,6.3,9,31,4,5.1
U40852,31,Other,Freelancer,Android,4.5,2.3,7,5.8,10,50,5,10.1
U40854,23,Male,Freelancer,iOS,3.0,5.6,7,5.2,4,23,2,8.3
U40855,49,Female,Freelancer,iOS,6.7,0.7,10,5.9,8,38,5,13.7
U40858,22,Other,Student,Android,6.6,6.2,10,5.9,5,46,4,7.4
U40859,55,Male,Professional,Android,3.9,5.4,10,8.2,4,56,0,8.1
U40860,40,Female,Business Owner,Android,3.8,2.5,10,6.4,9,11,5,9.1
U40861,32,Male,Professional,iOS,3.5,1.1,7,6.9,6,33,4,5.1
U40864,53,Other,Professional,iOS,11.8,6.4,9,4.8,8,48,6,11.4
U40866,52,Other,Student,Android,11.2,2.3,10,6.5,6,50,1,11.7
U40867,37,Other,Freelancer,Android,6.4,3.1,9,4.8,4,15,4,8.2
U40869,45,Other,Professional,Android,5.1,6.4,7,8.5,5,59,6,13.5
U40872,30,Female,Student,Android,9.5,3.5,1,6.1,8,53,1,4.5
U40878,43,Other,Student,Android,6.0,5.5,6,4.8,9,28,5,5.1
U40879,25,Other,Business Owner,iOS,7.6,6.1,6,5.6,4,43,1,6.6
U40880,41,Male,Freelancer,Android,10.0,2.1,4,7.5,10,6,0,7.7
U40885,23,Male,Freelancer,iOS,5.3,7.6,9,4.1,5,39,1,4.8
U40886,32,Male,Business Owner,Android,9.1,2.6,6,6.9,10,50,3,9.9
U40890,37,Other,Student,iOS,11.2,2.2,2,8.4,8,51,0,7.5
U40891,51,Other,Freelancer,iOS,10.1,7.4,10,8.0,9,54,0,6.7
U40893,37,Female,Student,Android,10.7,7.4,7,8.5,9,20,2,10.7
U40896,30,Other,Professional,iOS,5.1,6.1,7,7.1,7,23,5,12.3
U40898,34,Male,Professional,iOS,8.0,7.3,2,5.1,5,20,0,4.9
U40899,49,Other,Professional,iOS,3.6,2.5,10,5.9,10,29,6,10.3
U40903,34,Male,Professional,Android,3.5,5.1,2,7.9,7,46,1,11.2
U40905,56,Other,Freelancer,iOS,7.6,5.7,6,4.9,7,29,3,11.6
U40907,23,Other,Freelancer,Android,8.6,2.2,2,7.7,10,54,5,8.6
U40911,24,Male,Business Owner,Android,9.4,6.7,9,6.4,5,57,0,10.9
U40916,19,Other,Freelancer,Android,9.6,7.3,5,4.1,8,26,0,3.8
U40918,58,Female,Professional,iOS,6.6,5.5,10,4.5,8,43,6,6.2
U40919,60,Female,Business Owner,iOS,3.1,1.4,3,5.4,8,32,5,8.0
U40921,54,Other,Freelancer,Android,11.9,7.1,6,5.6,4,51,3,12.1
U40923,39,Female,Freelancer,iOS,10.8,4.0,1,6.3,9,46,2,7.3
U40927,60,Male,Student,Android,4.1,2.4,1,8.1,10,34,3,7.3
U40930,47,Male,Freelancer,Android,11.9,3.8,3,5.3,6,45,1,13.1
U40931,57,Male,Professional,Android,8.6,3.8,7,4.4,4,10,6,10.0
U40933,42,Male,Professional,iOS,11.0,6.0,3,6.9,6,33,2,9.3
U40934,47,Other,Professional,iOS,6.2,1.1,8,8.8,8,34,0,2.6
U40936,32,Male,Professional,Android,6.2,3.2,6,7.3,9,55,3,3.5
U40938,46,Female,Business Owner,Android,6.3,2.4,5,8.0,9,40,5,13.0
U40939,29,Other,Student,Android,5.0,2.1,10,6.3,4,13,3,5.8
U40943,25,Female,Freelancer,Android,5.5,3.1,1,7.8,9,54,4,5.5
U40945,29,Other,Business Owner,iOS,4.6,5.4,1,7.4,5,54,4,4.0
U40946,30,Male,Student,iOS,5.2,5.1,6,8.9,4,55,3,12.5
U40948,29,Female,Professional,iOS,6.1,1.0,6,8.6,6,53,5,5.3
U40950,37,Female,Freelancer,Android,9.2,3.0,8,6.3,7,10,4,10.1
U40952,29,Male,Professional,iOS,9.6,7.3,8,6.1,8,18,1,10.1
U40953,21,Female,Professional,iOS,5.7,3.4,5,5.1,4,39,5,2.5
U40957,54,Female,Professional,Android,6.8,1.7,5,4.8,4,28,1,8.5
U40958,54,Female,Professional,iOS,10.1,7.3,6,4.4,5,58,0,10.7
U40962,41,Other,Business Owner,Android,7.2,2.5,3,8.1,7,7,4,12.1
U40963,57,Female,Business Owner,Android,7.6,5.7,1,5.0,7,9,6,6.3
U40964,48,Female,Professional,iOS,8.4,3.4,6,7.3,4,47,4,9.0
U40965,24,Male,Freelancer,iOS,4.6,7.1,2,8.5,9,5,4,6.0
U40966,60,Male,Business Owner,Android,7.9,2.4,5,7.6,9,29,1,5.1
U40967,59,Male,Freelancer,Android,9.8,4.1,3,7.4,6,23,6,6.3
U40968,41,Other,Professional,iOS,5.1,0.8,4,8.1,6,20,4,13.9
U40969,41,Female,Freelancer,Android,3.8,1.0,8,7.1,10,24,0,7.3
U40970,46,Female,Student,Android,5.4,4.5,4,8.0,5,34,3,6.2
U40972,30,Female,Professional,iOS,9.5,7.0,9,6.6,6,59,1,6.6
U40973,28,Male,Business Owner,Android,3.9,2.6,2,5.9,6,33,0,6.7
U40974,49,Male,Student,Android,11.3,3.3,1,6.0,8,35,5,12.6
U40975,47,Other,Business Owner,iOS,4.4,1.2,1,5.4,9,42,2,12.3
U40976,18,Other,Professional,Android,6.8,6.8,5,4.3,5,31,5,4.7
U40977,25,Male,Professional,iOS,4.5,6.1,6,8.1,8,8,1,8.2
U40978,25,Female,Student,iOS,3.3,1.0,10,5.2,5,28,4,5.4
U40980,37,Other,Professional,Android,9.2,7.8,3,5.5,5,5,0,5.8
U40982,24,Female,Professional,iOS,4.8,7.9,7,6.4,10,53,1,3.4
U40985,31,Other,Business Owner,iOS,5.1,1.9,10,6.5,7,5,6,4.1
U40986,58,Male,Business Owner,iOS,10.7,6.3,4,5.2,10,43,4,3.7
U40988,44,Other,Student,Android,8.7,6.1,4,4.4,6,57,0,5.1
U40989,18,Other,Business Owner,Android,9.0,1.7,9,8.9,5,54,4,7.2
U40990,55,Male,Business Owner,iOS,9.1,2.3,4,6.2,5,48,0,3.4
U40994,44,Male,Professional,Android,7.0,2.5,7,8.4,4,23,4,11.0
U40995,50,Male,Freelancer,iOS,11.3,2.8,1,6.0,10,55,4,4.6
U40997,52,Male,Student,Android,8.1,2.0,3,6.7,7,5,6,11.7
U40999,53,Male,Freelancer,iOS,5.2,2.6,1,4.5,9,7,3,8.0
U41001,22,Female,Freelancer,Android,6.8,4.1,4,5.4,10,8,4,10.3
U41005,56,Male,Professional,Android,7.1,2.5,9,6.6,8,51,5,11.0
U41006,48,Male,Business Owner,iOS,11.8,4.4,6,5.8,10,42,1,3.8
U41007,30,Female,Business Owner,iOS,6.1,3.4,7,5.1,7,8,4,7.4
U41008,40,Male,Freelancer,iOS,5.8,1.0,2,6.8,8,9,3,13.0
U41009,50,Male,Freelancer,iOS,10.4,0.5,6,8.9,7,47,4,8.4
U41011,48,Male,Student,iOS,7.0,6.6,8,5.3,8,7,0,10.8
U41014,31,Male,Freelancer,Android,11.6,3.2,2,7.2,6,14,2,5.2
U41015,30,Male,Student,Android,5.4,5.3,4,6.5,8,11,0,8.3
U41016,44,Other,Business Owner,iOS,8.6,1.7,8,5.5,5,39,6,8.6
U41017,35,Other,Student,iOS,6.2,4.7,8,7.4,6,51,6,7.7
U41018,35,Other,Freelancer,iOS,9.0,2.5,5,6.5,5,33,6,3.4
U41020,21,Male,Freelancer,iOS,8.6,4.4,10,7.9,10,46,5,8.0
U41022,42,Male,Student,iOS,6.4,4.6,1,7.7,7,18,2,3.7
U41024,27,Other,Business Owner,iOS,3.0,6.2,3,4.2,5,30,5,3.2
U41025,49,Male,Professional,iOS,7.5,1.4,7,8.5,4,7,4,7.6
U41026,43,Female,Freelancer,iOS,6.9,2.6,5,7.0,8,27,6,7.6
U41027,49,Female,Business Owner,Android,4.0,4.8,8,4.9,4,26,2,13.5
U41028,60,Male,Freelancer,iOS,8.9,5.6,4,8.7,9,45,2,5.0
U41030,40,Other,Professional,Android,10.0,4.8,5,8.4,7,30,1,12.4
U41032,43,Female,Business Owner,iOS,4.6,4.0,6,6.1,10,36,5,12.7
U41033,34,Other,Student,iOS,7.5,0.5,10,6.4,4,53,6,5.8
U41035,51,Other,Freelancer,iOS,11.5,5.0,8,4.8,4,6,6,6.6
U41036,46,Other,Professional,iOS,6.7,5.3,4,7.5,4,45,2,3.1
U41038,42,Other,Freelancer,iOS,10.2,2.2,2,6.8,6,12,4,4.8
U41039,42,Female,Student,Android,7.7,7.4,5,6.2,10,39,4,11.5
U41040,57,Female,Business Owner,Android,7.0,2.7,3,6.5,9,30,2,7.8
U41041,34,Male,Freelancer,iOS,3.9,4.0,7,6.5,9,41,5,2.7
U41043,58,Male,Business Owner,Android,3.0,6.9,3,5.9,7,7,6,7.9
U41046,23,Female,Freelancer,Android,5.7,6.7,7,8.8,5,30,3,2.4
U41047,40,Other,Freelancer,iOS,9.5,1.2,4,5.3,5,35,5,8.9
U41048,40,Female,Business Owner,iOS,6.0,0.9,8,4.8,9,7,0,7.7
U41049,58,Male,Freelancer,Android,5.2,1.2,6,5.7,8,25,2,6.7
U41050,33,Other,Business Owner,Android,11.7,1.3,6,7.3,8,31,4,6.8
U41051,35,Male,Professional,iOS,11.5,6.7,3,8.0,6,44,6,3.3
U41054,38,Female,Business Owner,iOS,6.7,7.5,6,5.5,10,10,0,9.6
U41057,58,Female,Business Owner,Android,7.4,4.3,6,5.2,9,57,0,13.7
U41058,26,Male,Business Owner,iOS,10.9,7.2,5,8.1,10,60,6,4.0
U41061,41,Female,Business Owner,iOS,10.4,5.8,7,6.7,10,20,1,12.7
U41062,33,Male,Student,Android,6.8,4.0,10,4.2,4,57,2,13.3
U41063,46,Male,Business Owner,Android,4.2,4.9,7,8.6,7,26,5,11.3
U41064,49,Other,Student,Android,4.8,0.9,7,5.8,10,60,2,9.1
U41065,28,Male,Professional,iOS,7.7,6.5,1,6.5,10,36,1,12.9
U41066,56,Other,Professional,iOS,10.3,2.8,9,6.1,5,6,3,7.1
U41067,59,Other,Student,Android,10.5,1.0,2,5.9,8,23,6,8.8
U41070,35,Female,Professional,Android,6.9,4.2,7,4.0,7,11,1,3.3
U41073,43,Female,Business Owner,Android,10.3,0.9,4,4.1,6,9,1,10.8
U41075,32,Other,Freelancer,iOS,5.5,4.5,2,7.9,8,36,0,11.5
U41076,59,Other,Business Owner,Android,9.9,5.4,8,5.5,5,20,3,3.2
U41077,57,Other,Freelancer,iOS,6.6,3.8,5,4.3,7,33,2,6.1
U41079,39,Other,Student,Android,3.1,1.0,10,8.9,8,14,5,2.1
U41081,33,Female,Professional,Android,10.8,5.7,10,5.5,5,26,4,9.4
U41082,46,Other,Student,Android,6.8,4.2,4,5.4,9,58,1,12.5
U41084,35,Other,Student,iOS,11.4,4.6,2,4.7,6,29,1,6.9
U41086,20,Male,Professional,Android,7.3,7.7,1,5.8,6,33,4,12.3
U41087,48,Male,Professional,iOS,6.8,6.5,6,8.0,10,20,5,10.8
U41088,51,Female,Professional,Android,5.9,3.3,5,5.1,8,23,2,6.0
U41089,18,Other,Freelancer,Android,10.1,2.1,2,7.6,7,21,5,4.0
U41090,41,Other,Business Owner,Android,7.9,3.8,3,6.2,6,35,6,4.2
U41091,32,Other,Professional,iOS,5.5,4.4,3,7.4,4,16,0,6.9
U41093,31,Male,Student,Android,9.2,4.0,7,5.5,7,34,1,14.0
U41094,30,Other,Professional,iOS,9.2,4.7,5,8.7,8,7,6,5.2
U41095,52,Male,Student,iOS,6.6,4.1,7,4.7,7,38,3,6.0
U41096,41,Other,Professional,Android,11.6,6.0,10,7.2,8,19,1,7.3
U41097,43,Other,Professional,Android,4.8,2.2,10,4.6,5,7,2,12.6
U41098,55,Female,Business Owner,Android,3.9,7.0,1,7.5,9,18,2,6.5
U41099,30,Male,Professional,iOS,5.4,6.7,2,5.2,7,15,3,9.9
U41100,29,Other,Freelancer,Android,10.0,5.9,10,6.8,8,58,3,11.5
U41101,56,Other,Business Owner,iOS,10.9,3.8,1,6.7,10,57,3,5.1
U41102,25,Female,Freelancer,iOS,5.3,4.9,6,5.5,7,25,5,2.3
U41104,44,Female,Student,iOS,6.2,7.6,10,8.7,10,10,0,6.9
U41105,56,Female,Professional,Android,11.3,7.2,10,4.4,5,33,3,4.4
U41106,42,Other,Business Owner,iOS,11.9,3.1,5,8.7,9,17,6,7.2
U41113,32,Male,Business Owner,iOS,9.6,7.3,8,4.1,10,56,3,4.9
U41115,31,Other,Student,iOS,11.4,3.4,3,4.4,7,24,2,2.0
U41118,23,Other,Student,Android,11.3,3.8,7,4.2,6,51,5,3.7
U41119,40,Male,Student,iOS,4.9,3.3,4,4.6,8,31,6,8.5
U41120,18,Other,Student,iOS,9.5,2.5,2,7.6,9,24,6,12.6
U41121,42,Other,Freelancer,iOS,7.7,1.0,3,8.0,8,34,5,2.3
U41122,31,Female,Professional,iOS,6.9,5.7,8,7.7,9,52,4,12.8
U41123,29,Female,Freelancer,iOS,3.9,4.8,3,7.2,8,45,1,13.9
U41124,34,Male,Professional,Android,5.6,5.9,1,6.1,8,32,5,4.0
U41128,20,Other,Freelancer,Android,10.7,7.8,4,4.5,10,41,2,5.4
U41130,44,Male,Student,iOS,10.4,7.4,6,8.1,5,7,0,5.7
U41132,51,Other,Freelancer,Android,11.9,1.6,2,8.7,7,51,0,12.1
U41133,32,Female,Freelancer,iOS,7.1,5.4,8,7.2,10,54,3,4.4
U41134,52,Female,Student,iOS,5.0,2.0,6,5.3,8,36,0,2.2
U41135,46,Female,Freelancer,iOS,7.6,3.4,4,5.3,7,30,0,7.4
U41136,58,Female,Business Owner,Android,11.1,6.3,8,6.1,8,45,5,10.6
U41139,31,Male,Professional,Android,5.6,3.1,5,5.5,8,10,3,6.8
U41141,36,Female,Freelancer,Android,9.2,4.6,4,7.7,5,59,1,11.2
U41142,43,Other,Business Owner,iOS,7.7,4.9,10,4.5,10,33,3,9.5
U41143,47,Female,Freelancer,iOS,3.0,6.7,5,7.6,6,19,0,4.3
U41144,35,Other,Freelancer,Android,9.3,5.8,5,5.4,6,22,4,3.0
U41145,59,Male,Student,Android,7.3,6.2,6,8.3,5,51,3,13.6
U41152,31,Male,Professional,iOS,4.2,0.9,5,4.5,9,15,5,13.1
U41153,26,Male,Student,Android,7.5,3.9,3,5.7,7,57,6,4.6
U41154,49,Other,Freelancer,iOS,11.9,0.9,3,8.6,6,33,5,9.5
U41155,30,Female,Student,iOS,5.7,6.6,4,8.9,6,46,0,12.7
U41156,54,Other,Student,iOS,9.8,7.4,6,4.9,9,44,1,2.8
U41158,48,Female,Professional,Android,10.4,6.8,7,7.1,5,37,3,10.3
U41159,34,Male,Professional,Android,6.8,5.3,5,4.8,6,26,2,13.8
U41160,25,Female,Professional,iOS,6.4,7.2,1,6.6,4,5,5,4.9
U41161,39,Female,Business Owner,Android,11.9,2.5,1,6.6,9,13,1,12.3
U41163,27,Male,Business Owner,iOS,4.9,2.0,5,6.5,9,27,3,7.9
U41164,21,Female,Professional,Android,3.1,6.1,1,6.5,5,40,0,7.0
U41166,36,Male,Freelancer,iOS,11.3,4.7,8,4.7,6,48,3,2.8
U41168,21,Male,Freelancer,iOS,10.4,5.8,9,8.8,10,22,6,11.7
U41172,58,Male,Business Owner,Android,9.5,0.7,1,8.8,6,51,5,6.4
U41173,49,Other,Professional,iOS,5.3,3.9,4,8.4,6,43,5,10.1
U41174,45,Other,Professional,Android,3.7,6.0,7,5.5,9,17,2,2.3
U41175,20,Female,Student,Android,7.2,3.2,8,6.4,10,23,3,9.3
U41177,52,Female,Freelancer,Android,8.4,7.0,5,5.0,6,36,3,7.1
U41184,51,Male,Student,Android,8.5,6.1,8,7.0,8,15,4,7.4
U41186,55,Male,Freelancer,iOS,9.7,7.3,7,9.0,9,32,1,2.6
U41189,54,Female,Freelancer,Android,11.5,4.0,10,4.4,10,34,3,9.7
U41190,58,Other,Business Owner,Android,5.3,2.6,10,5.5,10,14,2,6.9
U41196,19,Other,Professional,Android,5.3,3.2,10,8.0,5,31,4,2.7
U41200,34,Female,Business Owner,Android,3.0,0.5,6,5.8,6,27,5,2.4
U41203,46,Male,Freelancer,Android,8.5,6.0,7,7.8,10,16,0,6.8
U41205,41,Male,Student,Android,3.0,5.1,9,8.4,6,21,4,2.5
U41206,35,Male,Business Owner,iOS,6.2,4.7,2,4.9,5,10,6,3.4
U41207,48,Male,Student,Android,9.8,6.0,5,9.0,4,55,1,4.7
U41212,19,Female,Business Owner,Android,5.0,4.4,2,4.6,10,21,2,10.6
U41214,60,Male,Professional,iOS,3.5,4.0,8,5.2,5,46,6,6.4
U41215,59,Male,Business Owner,Android,6.7,1.3,1,6.4,4,38,0,7.3
U41216,29,Other,Business Owner,Android,8.6,7.6,6,4.2,9,43,3,9.7
U41218,20,Female,Professional,Android,9.3,4.8,2,8.4,9,7,0,3.7
U41219,29,Male,Freelancer,iOS,8.8,2.5,3,8.4,8,41,2,3.0
U41221,19,Other,Freelancer,Android,7.5,4.1,2,7.7,6,19,3,8.0
U41222,43,Female,Student,Android,7.2,1.6,7,8.6,10,21,5,5.8
U41225,39,Other,Business Owner,Android,9.2,2.0,4,8.4,7,17,3,3.0
U41226,45,Male,Professional,Android,9.4,2.5,2,8.5,4,21,1,12.3
U41230,23,Other,Freelancer,iOS,8.5,3.4,4,7.1,9,8,0,6.3
U41231,58,Female,Student,iOS,6.3,7.4,9,7.7,7,10,1,7.5
U41232,52,Male,Professional,iOS,8.0,7.3,10,8.1,10,32,2,12.7
U41233,25,Female,Professional,iOS,11.3,2.9,8,8.9,10,46,3,5.8
U41237,33,Other,Professional,iOS,10.4,5.1,2,8.4,5,40,2,3.5
U41240,31,Female,Freelancer,iOS,3.5,4.9,10,6.6,5,10,2,6.8
U41241,54,Other,Freelancer,iOS,3.4,6.0,7,5.7,9,56,1,5.6
U41242,25,Other,Professional,iOS,8.6,7.0,7,8.2,10,38,5,8.0
U41243,26,Male,Professional,Android,8.1,5.2,1,6.2,9,42,5,11.0
U41246,47,Male,Freelancer,iOS,11.9,1.0,7,6.4,8,7,2,5.2
U41247,34,Other,Professional,iOS,11.0,6.5,2,8.2,9,42,5,8.4
U41249,56,Female,Student,Android,7.2,4.3,3,7.9,9,58,3,9.4
U41250,59,Other,Freelancer,Android,4.2,4.1,6,4.3,6,30,4,4.6
U41252,51,Male,Student,Android,3.9,7.7,10,5.6,6,21,3,6.0
U41253,37,Other,Freelancer,Android,6.6,7.5,2,8.6,9,32,5,4.2
U41254,24,Male,Professional,iOS,6.2,2.5,9,5.3,10,33,0,4.9
U41255,31,Other,Professional,Android,3.1,5.0,9,4.1,5,44,6,12.8
U41257,49,Male,Professional,iOS,5.0,4.1,3,5.6,9,32,1,11.2
U41258,44,Male,Business Owner,iOS,8.2,1.8,3,8.9,8,24,2,6.0
U41260,46,Female,Freelancer,Android,4.5,7.8,1,7.4,4,55,4,8.4
U41261,18,Male,Professional,Android,10.7,6.1,5,7.8,4,11,0,6.6
U41263,50,Female,Student,iOS,10.7,2.5,6,4.4,4,18,5,8.6
U41267,22,Male,Student,iOS,3.0,7.2,6,6.8,9,15,4,3.6
U41268,20,Other,Student,Android,3.0,0.7,4,6.6,9,43,5,4.0
U41269,58,Male,Professional,iOS,11.7,1.4,6,4.7,4,48,3,6.8
U41272,41,Other,Business Owner,iOS,5.1,6.5,5,4.3,8,5,1,5.0
U41273,25,Other,Business Owner,Android,9.0,7.1,1,5.2,10,31,0,9.8
U41274,19,Male,Freelancer,Android,6.3,4.3,9,6.0,6,12,4,11.9
U41276,35,Male,Student,iOS,9.3,0.9,3,5.6,4,54,3,5.9
U41279,20,Other,Professional,iOS,3.3,7.9,2,8.5,6,42,2,6.7
U41280,47,Other,Business Owner,Android,3.0,7.1,3,7.7,8,44,6,9.7
U41282,31,Female,Professional,iOS,5.8,6.8,7,5.4,9,53,0,9.3
U41284,59,Female,Freelancer,Android,6.6,5.2,10,6.1,5,44,3,11.2
U41285,37,Other,Professional,iOS,5.8,6.5,4,7.5,6,40,5,9.4
U41287,51,Female,Freelancer,Android,10.6,4.5,10,7.0,4,53,2,10.2
U41288,35,Other,Professional,iOS,12.0,3.1,5,4.0,10,26,6,2.6
U41289,50,Other,Student,iOS,4.9,6.4,8,6.5,4,37,3,4.4
U41291,18,Male,Business Owner,Android,9.4,0.8,8,8.0,8,35,0,7.4
U41294,51,Male,Professional,iOS,11.8,1.5,9,4.7,7,9,1,12.0
U41299,39,Female,Student,Android,3.3,4.7,4,7.0,8,6,6,7.6
U41300,60,Other,Business Owner,Android,8.9,2.6,9,8.3,9,41,2,6.1
U41302,18,Female,Freelancer,iOS,9.0,5.2,2,4.0,4,18,5,9.2
U41303,36,Male,Student,Android,7.6,5.7,8,8.3,6,7,6,5.6
U41304,34,Female,Professional,iOS,3.1,2.3,8,7.5,4,13,2,8.0
U41305,57,Other,Business Owner,Android,7.9,1.3,9,4.6,4,21,1,7.6
U41306,26,Other,Student,Android,3.4,1.8,7,7.8,6,6,4,5.5
U41309,50,Male,Student,Android,7.0,3.1,1,5.2,10,18,3,6.3
U41310,21,Male,Freelancer,Android,6.1,4.5,1,6.5,7,42,2,4.5
U41311,57,Other,Freelancer,Android,11.3,5.9,3,4.5,5,9,3,13.1
U41312,18,Other,Freelancer,iOS,3.5,4.4,4,4.3,9,60,3,5.3
U41313,30,Female,Freelancer,Android,10.7,6.1,7,6.2,9,57,0,5.8
U41316,53,Male,Freelancer,Android,7.1,6.4,8,5.9,8,42,5,8.1
U41317,50,Other,Business Owner,iOS,9.6,2.5,10,8.2,9,7,2,13.5
U41318,33,Male,Student,iOS,10.7,5.4,9,8.1,7,7,6,4.9
U41319,60,Female,Business Owner,iOS,10.0,7.3,4,8.2,9,49,0,9.2
U41320,42,Male,Student,iOS,10.9,1.4,5,4.3,5,11,6,8.5
U41321,34,Other,Freelancer,Android,8.5,2.0,4,5.3,7,23,1,7.9
U41323,23,Male,Freelancer,Android,8.2,5.6,9,4.1,4,19,2,13.3
U41324,45,Other,Student,iOS,4.4,3.7,3,4.7,4,37,5,4.2
U41325,49,Female,Business Owner,Android,9.2,6.8,4,8.8,9,46,1,11.1
U41327,38,Male,Business Owner,iOS,3.8,5.7,10,4.0,7,47,0,3.2
U41328,57,Male,Business Owner,iOS,8.7,6.5,4,7.5,6,32,0,12.0
U41329,50,Female,Student,Android,11.0,0.8,8,4.4,9,22,5,6.2
U41331,34,Male,Business Owner,Android,9.4,6.1,9,5.6,8,43,6,8.3
U41334,53,Other,Professional,Android,4.5,2.6,6,5.8,9,58,2,10.1
U41335,53,Other,Freelancer,iOS,6.5,4.5,7,8.6,8,58,1,13.9
U41337,54,Other,Student,iOS,11.3,5.3,5,6.0,10,31,4,4.5
U41338,38,Other,Student,Android,5.9,0.8,1,7.6,10,18,6,5.6
U41344,58,Other,Business Owner,iOS,3.4,6.8,8,6.2,9,48,2,12.6
U41345,20,Other,Business Owner,Android,3.9,5.1,5,8.1,8,45,1,6.5
U41346,47,Male,Freelancer,Android,3.3,0.9,10,9.0,8,53,0,9.3
U41347,58,Male,Professional,Android,7.7,5.0,7,6.7,5,7,0,13.4
U41348,41,Male,Professional,iOS,10.0,7.8,2,5.5,7,24,2,10.8
U41349,45,Male,Freelancer,iOS,4.9,3.5,4,5.3,9,16,0,2.5
U41351,39,Other,Freelancer,iOS,8.6,6.2,7,7.9,9,43,2,11.5
U41352,27,Other,Professional,iOS,4.3,6.6,7,6.0,6,51,0,11.7
U41353,45,Female,Freelancer,Android,4.4,0.7,10,6.0,8,12,1,10.4
U41355,57,Other,Freelancer,Android,9.6,2.8,4,8.9,6,41,3,8.0
U41356,21,Other,Business Owner,Android,5.6,1.3,10,8.5,5,26,1,9.3
U41361,59,Male,Business Owner,Android,3.1,1.1,4,5.9,5,14,1,8.0
